FISCAL_YEAR,sys_sch,SYSTEM_ID,SYSTEM_NAME,SCHOOL_ID,SCHOOL_NAME,direct_cert_perc,K12_POVERTY_STUDENT_CT,K12_STUDENT_COUNT
2023,636398,636,Columbia County,398,Parkway Elementary School,6,45,747
2023,6362050,636,Columbia County,2050,Columbia Middle School,13.69999981,136,993
2023,6362052,636,Columbia County,2052,Martinez Elementary School,22.60000038,168,743
2023,6363052,636,Columbia County,3052,North Columbia Elementary School,9,37,412
2023,6364050,636,Columbia County,4050,Evans High School,12,226,1887
2023,6364052,636,Columbia County,4052,North Harlem Elementary School,26.20000076,213,812
2023,6365050,636,Columbia County,5050,Grovetown Elementary School,27.70000076,259,935
2023,6365052,636,Columbia County,5052,South Columbia Elementary School,33.29999924,141,423
2023,637101,637,Cook County,101,Cook County Middle School,44.40000153,317,714
2023,637104,637,Cook County,104,Cook Elementary School,47.20000076,299,634
2023,637111,637,Cook County,111,Cook High School,36.90000153,335,909
2023,637196,637,Cook County,196,Cook Primary School,50.20000076,336,669
2023,638101,638,Coweta County,101,Arbor Springs Elementary,13.80000019,52,377
2023,638103,638,Coweta County,103,Willis Road Elementary,13.10000038,91,695
2023,638106,638,Coweta County,106,Lee Middle School,20.10000038,149,743
2023,638115,638,Coweta County,115,Brooks Elementary,11.19999981,85,759
2023,638189,638,Coweta County,189,White Oak Elementary School,29.20000076,195,667
2023,638191,638,Coweta County,191,Canongate Elementary School,10.30000019,66,639
2023,638192,638,Coweta County,192,Newnan Crossing Elementary School,19.5,169,866
2023,638195,638,Coweta County,195,Jefferson Parkway Elementary School,44.70000076,194,434
2023,638196,638,Coweta County,196,Northgate High School,11.39999962,225,1971
2023,638199,638,Coweta County,199,Poplar Road Elementary School,28.29999924,145,512
2023,638201,638,Coweta County,201,Welch Elementary School,37.5,328,874
2023,638203,638,Coweta County,203,Glanton Elementary,38.5,92,239
2023,638289,638,Coweta County,289,East Coweta Middle School,18.89999962,150,795
2023,638295,638,Coweta County,295,Thomas Crossroads Elementary School,13.30000019,49,369
2023,638299,638,Coweta County,299,Madras Middle School,17,128,753
2023,638301,638,Coweta County,301,Smokey Road Middle School,35.59999847,212,596
2023,638389,638,Coweta County,389,East Coweta High School,16.20000076,522,3213
2023,638395,638,Coweta County,395,Arnall Middle School,29.70000076,212,713
2023,638490,638,Coweta County,490,Blake Bass Middle School,13.80000019,125,903
2023,6381050,638,Coweta County,1050,Arnco-Sargent Elementary School,40.29999924,140,347
2023,6381054,638,Coweta County,1054,Ruth Hill Elementary School,50.59999847,172,340
2023,6381056,638,Coweta County,1056,Evans Middle School,30.5,235,770
2023,6382050,638,Coweta County,2050,Atkinson Elementary School,35.90000153,120,334
2023,6382052,638,Coweta County,2052,Eastside Elementary School,16.10000038,86,534
2023,6382056,638,Coweta County,2056,Northside Elementary School,18.79999924,66,352
2023,6383052,638,Coweta County,3052,Elm Street Elementary School,28.60000038,131,458
2023,6383054,638,Coweta County,3054,Moreland Elementary School,24,119,496
2023,6385054,638,Coweta County,5054,Newnan High School,22,514,2336
2023,6385056,638,Coweta County,5056,Western Elementary School,40.40000153,155,384
2023,639192,639,Crawford County,192,Crawford County Elementary,47.20000076,150,318
2023,639193,639,Crawford County,193,Crawford County High School,31.39999962,155,494
2023,639202,639,Crawford County,202,Crawford County Middle School,39.79999924,155,389
2023,639203,639,Crawford County,203,Crawford County Primary School,48.5,143,295
2023,640115,640,Crisp County,115,Crisp County Primary School,64.5,642,996
2023,640196,640,Crisp County,196,Crisp County High School,43.5,476,1095
2023,640197,640,Crisp County,197,Crisp County Middle School,57.59999847,460,798
2023,6402052,640,Crisp County,2052,Crisp County Elementary School,61.29999924,294,480
2023,641101,641,Dade County,101,Dade Elementary School,18.89999962,128,679
2023,641195,641,Dade County,195,Dade County High School,18.20000076,114,625
2023,641275,641,Dade County,275,Davis Elementary School,27.79999924,63,227
2023,641295,641,Dade County,295,Dade Middle School,19.89999962,84,422
2023,642103,642,Dawson County,103,Kilough Elementary School,18,70,388
2023,642106,642,Dawson County,106,Dawson County Middle School,19.70000076,110,557
2023,642109,642,Dawson County,109,Dawson County Junior High,17.70000076,115,648
2023,642111,642,Dawson County,111,Riverview Elementary School,27.70000076,106,382
2023,642189,642,Dawson County,189,Robinson Elementary School,22.10000038,130,587
2023,642198,642,Dawson County,198,Dawson County High School ,11.60000038,90,773
2023,642199,642,Dawson County,199,Black's Mill Elementary School,19.89999962,86,433
2023,643105,643,Decatur County,105,West Bainbridge Primary School,60.29999924,245,406
2023,643116,643,Decatur County,116,New Beginning Learning Center,49.40000153,88,178
2023,6432050,643,Decatur County,2050,Bainbridge Middle School,50.40000153,463,919
2023,6432052,643,Decatur County,2052,Hutto Elementary School,54.40000153,431,792
2023,6433050,643,Decatur County,3050,Bainbridge High School,35.20000076,432,1229
2023,6434052,643,Decatur County,4052,Jones-Wheat Primary School,59.29999924,322,543
2023,644100,644,DeKalb County,100,Narvie Harris Elementary School,30.70000076,165,537
2023,644102,644,DeKalb County,102,Wynbrooke Elementary School,24.60000038,140,570
2023,644103,644,DeKalb County,103,"Martin Luther King, Jr. High School ",43.20000076,622,1441
2023,644105,644,DeKalb County,105,Miller Grove High School,46.20000076,549,1188
2023,644107,644,DeKalb County,107,Flat Rock Elementary School,54.59999847,508,931
2023,644108,644,DeKalb County,108,Princeton Elementary School,55.09999847,385,699
2023,644113,644,DeKalb County,113,DeKalb Preparatory Academy Charter,50.90000153,286,562
2023,644172,644,DeKalb County,172,Cedar Grove High School,42.40000153,476,1123
2023,644173,644,DeKalb County,173,Vanderlyn Elementary School,3.599999905,15,417
2023,644175,644,DeKalb County,175,Austin Elementary School,1.299999952,8,621
2023,644176,644,DeKalb County,176,Redan High School,44.29999924,421,951
2023,644181,644,DeKalb County,181,Eldridge L. Miller Elementary School,63,284,451
2023,644188,644,DeKalb County,188,Panola Way Elementary School,64.40000153,391,607
2023,644189,644,DeKalb County,189,Peachtree Middle School,17.20000076,221,1288
2023,644190,644,DeKalb County,190,Pine Ridge Elementary School,49.29999924,268,544
2023,644191,644,DeKalb County,191,Browns Mill Elementary School,54.90000153,195,355
2023,644193,644,DeKalb County,193,Chapel Hill Middle School,48,332,692
2023,644197,644,DeKalb County,197,Marbut Elementary School,45,185,411
2023,644200,644,DeKalb County,200,Cedar Grove Middle School,53.70000076,417,777
2023,644201,644,DeKalb County,201,Freedom Middle School,57.59999847,652,1131
2023,644202,644,DeKalb County,202,Lithonia High School,44.79999924,665,1483
2023,644203,644,DeKalb County,203,Lithonia Middle School,55.59999847,675,1215
2023,644205,644,DeKalb County,205,Redan Middle School,53.70000076,359,668
2023,644214,644,DeKalb County,214,Dunwoody Elementary School,11.30000019,86,759
2023,644215,644,DeKalb County,215,Museum School Avondale Estates,14.10000038,82,583
2023,644272,644,DeKalb County,272,Rockbridge Elementary School,55.59999847,480,864
2023,644275,644,DeKalb County,275,Cedar Grove Elementary School,53.29999924,280,525
2023,644276,644,DeKalb County,276,Stone Mountain High School,44.5,535,1202
2023,644288,644,DeKalb County,288,Kittredge Magnet School,3,15,502
2023,644290,644,DeKalb County,290,Sequoyah Middle School,32.29999924,570,1763
2023,644291,644,DeKalb County,291,Salem Middle School,52,514,988
2023,644293,644,DeKalb County,293,Shadow Rock Elementary School,55.79999924,258,462
2023,644297,644,DeKalb County,297,"Edward L. Bouie, Sr. Elementary School",32,176,550
2023,644301,644,DeKalb County,301,Columbia Middle School,62.59999847,378,604
2023,644305,644,DeKalb County,305,Oakview Elementary,64,393,614
2023,644309,644,DeKalb County,309,Wadsworth Magnet School for High Achievers,18.39999962,36,196
2023,644311,644,DeKalb County,311,Leadership Preparatory Academy,34.59999847,94,272
2023,644314,644,DeKalb County,314,GLOBE Academy Charter School I,9.5,100,1051
2023,644315,644,DeKalb County,315,Tapestry Public Charter School,9,27,299
2023,644375,644,DeKalb County,375,Fairington Elementary School,69.59999847,368,529
2023,644397,644,DeKalb County,397,Stephenson Middle School,44.20000076,359,812
2023,644399,644,DeKalb County,399,Robert Shaw Theme School,41.59999847,134,322
2023,644401,644,DeKalb County,401,Mary McLeod Bethune Middle School,61.59999847,442,718
2023,644406,644,DeKalb County,406,Chamblee Middle School,12.80000019,125,975
2023,644407,644,DeKalb County,407,Dekalb Early College Academy,22,65,295
2023,644409,644,DeKalb County,409,Ronald E McNair Discover Learning Academy Elementary School,69.09999847,347,502
2023,644410,644,DeKalb County,410,DeKalb School of the Arts,8.899999619,27,302
2023,644475,644,DeKalb County,475,Bob Mathis Elementary School,50.90000153,171,336
2023,644497,644,DeKalb County,497,Stephenson High School,34.20000076,463,1354
2023,644500,644,DeKalb County,500,DeKalb Alternative School,65.09999847,97,149
2023,644503,644,DeKalb County,503,East DeKalb Special Education Center,13.80000019,4,29
2023,644506,644,DeKalb County,506,Stone Mountain Middle School,53.5,573,1072
2023,644507,644,DeKalb County,507,The Champion Middle Theme School,32.40000153,243,751
2023,644510,644,DeKalb County,510,Margaret Harris Comprehensive School,28.60000038,20,70
2023,644575,644,DeKalb County,575,Stone Mill Elementary School,63.09999847,345,547
2023,644597,644,DeKalb County,597,Miller Grove Middle School,55.70000076,402,722
2023,644605,644,DeKalb County,605,Tucker Middle School,38,455,1197
2023,644610,644,DeKalb County,610,"Arabia Mountain High School - Academy of Engineering, Medicine and Environm",20.29999924,240,1184
2023,644675,644,DeKalb County,675,Woodridge Elementary School,61.29999924,272,444
2023,644705,644,DeKalb County,705,DeKalb PATH Academy Charter School,42.90000153,158,368
2023,644707,644,DeKalb County,707,UHS of Laurel Heights,100,51,51
2023,644797,644,DeKalb County,797,Henderson Middle School,26.60000038,376,1411
2023,644805,644,DeKalb County,805,International Community School,42.90000153,192,448
2023,644810,644,DeKalb County,810,Elizabeth Andrews High School,20.20000076,54,267
2023,644897,644,DeKalb County,897,Druid Hills Middle School,26.29999924,251,956
2023,6441010,644,DeKalb County,1010,DeKalb Agriculture Technology and Environment School,31.29999924,239,763
2023,6441050,644,DeKalb County,1050,DeKalb Elementary School of the Arts,25.29999924,147,582
2023,6441052,644,DeKalb County,1052,Brockett Elementary School,32.29999924,127,393
2023,6441053,644,DeKalb County,1053,Chapel Hill Elementary School,55,293,533
2023,6441054,644,DeKalb County,1054,Columbia Elementary School,63.79999924,236,370
2023,6441055,644,DeKalb County,1055,Dresden Elementary School,35.09999847,201,572
2023,6441056,644,DeKalb County,1056,Evansdale Elementary School,26.39999962,135,511
2023,6441057,644,DeKalb County,1057,McNair Middle School,68,583,857
2023,6441059,644,DeKalb County,1059,Idlewood Elementary School,54.59999847,485,888
2023,6441061,644,DeKalb County,1061,Livsey Elementary School,17.89999962,59,329
2023,6441070,644,DeKalb County,1070,Tucker High School,28.60000038,453,1584
2023,6441071,644,DeKalb County,1071,Woodward Elementary School,40.79999924,205,502
2023,6441101,644,DeKalb County,1101,Peachcrest Elementary School,69.19999695,425,614
2023,6441103,644,DeKalb County,1103,Barack H. Obama Elementary Magnet School of Technology,57.59999847,506,879
2023,6441104,644,DeKalb County,1104,John Robert Lewis Elementary School,37.40000153,307,821
2023,6441105,644,DeKalb County,1105,Doraville United Elementary School,33,279,845
2023,6442050,644,DeKalb County,2050,Allgood Elementary School,54,314,581
2023,6442054,644,DeKalb County,2054,Columbia High School,54,485,898
2023,6442055,644,DeKalb County,2055,Druid Hills High School,20.39999962,277,1358
2023,6442056,644,DeKalb County,2056,Fernbank Elementary School,7.900000095,54,686
2023,6442058,644,DeKalb County,2058,Henderson Mill Elementary School,29,140,483
2023,6442059,644,DeKalb County,2059,Indian Creek Elementary School,64.09999847,565,882
2023,6442061,644,DeKalb County,2061,McLendon Elementary School,47.70000076,135,283
2023,6442062,644,DeKalb County,2062,Midvale Elementary School,30.39999962,126,415
2023,6442065,644,DeKalb County,2065,Cary Reynolds Elementary School,22.79999924,60,263
2023,6442068,644,DeKalb County,2068,Stone Mountain Elementary School,62,266,429
2023,6443050,644,DeKalb County,3050,Ashford Park Elementary School,8,54,675
2023,6443051,644,DeKalb County,3051,Briarlake Elementary School,11.19999981,40,356
2023,6443052,644,DeKalb County,3052,Canby Lane Elementary School,59.79999924,256,428
2023,6443053,644,DeKalb County,3053,Chesnut Elementary School,20.70000076,103,498
2023,6443055,644,DeKalb County,3055,Dunaire Elementary School,57,236,414
2023,6443056,644,DeKalb County,3056,Flat Shoals Elementary School,73.59999847,382,519
2023,6443057,644,DeKalb County,3057,Hambrick Elementary School,54.40000153,255,469
2023,6443059,644,DeKalb County,3059,Jolly Elementary School,59.79999924,381,637
2023,6443060,644,DeKalb County,3060,Lakeside High School,16.60000038,355,2141
2023,6443063,644,DeKalb County,3063,Oak Grove Elementary School,0.899999976,3,320
2023,6443064,644,DeKalb County,3064,Pleasantdale Elementary School,41.20000076,240,583
2023,6443065,644,DeKalb County,3065,Rock Chapel Elementary School,53.09999847,280,527
2023,6443067,644,DeKalb County,3067,Smoke Rise Elementary School,31.29999924,152,485
2023,6443069,644,DeKalb County,3069,Toney Elementary School,73.59999847,176,239
2023,6443070,644,DeKalb County,3070,McNair High School,60.5,465,768
2023,6444051,644,DeKalb County,4051,Briar Vista Elementary School,28.10000038,113,402
2023,6444052,644,DeKalb County,4052,Murphey Candler Elementary School,53.40000153,264,494
2023,6444053,644,DeKalb County,4053,Clarkston High School,44.40000153,627,1413
2023,6444054,644,DeKalb County,4054,Cross Keys High School,32.90000153,564,1714
2023,6444058,644,DeKalb County,4058,Hightower Elementary School,31.70000076,189,597
2023,6444059,644,DeKalb County,4059,Kelley Lake Elementary School,72.40000153,212,293
2023,6444060,644,DeKalb County,4060,Laurel Ridge Elementary School,22.10000038,81,367
2023,6444062,644,DeKalb County,4062,Montclair Elementary School,41.5,253,610
2023,6444063,644,DeKalb County,4063,Oakcliff Elementary School,27.79999924,171,616
2023,6444064,644,DeKalb County,4064,Rainbow Elementary School,65.40000153,193,295
2023,6444065,644,DeKalb County,4065,Rowland Elementary School,67.90000153,265,390
2023,6444067,644,DeKalb County,4067,Snapfinger Elementary School,69.80000305,316,453
2023,6444068,644,DeKalb County,4068,Stoneview Elementary School,66.09999847,495,749
2023,6444069,644,DeKalb County,4069,Towers High School,50.29999924,384,764
2023,6445016,644,DeKalb County,5016,Coralwood Education Center,10.60000038,7,66
2023,6445050,644,DeKalb County,5050,Avondale Elementary School,46.40000153,169,364
2023,6445052,644,DeKalb County,5052,Chamblee High School,13.5,240,1776
2023,6445055,644,DeKalb County,5055,Dunwoody High School,10.80000019,221,2040
2023,6445057,644,DeKalb County,5057,Hawthorne Elementary School,31.70000076,103,325
2023,6445058,644,DeKalb County,5058,Huntley Hills Elementary School,29.10000038,120,412
2023,6445059,644,DeKalb County,5059,Kingsley Elementary School,19,59,310
2023,6445062,644,DeKalb County,5062,Montgomery Elementary School,5.800000191,38,653
2023,6445064,644,DeKalb County,5064,Redan Elementary School,58.20000076,288,495
2023,6445065,644,DeKalb County,5065,Sagamore Hills Elementary School,11.39999962,45,396
2023,6445067,644,DeKalb County,5067,Southwest DeKalb High School,38.29999924,500,1307
2023,645103,645,Dodge County,103,Dodge County High School,36,302,840
2023,645180,645,Dodge County,180,Dodge County Middle School,47.90000153,303,632
2023,645191,645,Dodge County,191,South Dodge Elementary School,60.09999847,348,579
2023,645291,645,Dodge County,291,North Dodge Elementary School,52.70000076,315,598
2023,645292,645,Dodge County,292,DAC (Dodge County Achievement Center),54,27,50
2023,646104,646,Dooly County,104,Dooly County Elementary School,63.09999847,284,450
2023,646182,646,Dooly County,182,Dooly County High School,55.09999847,188,341
2023,646204,646,Dooly County,204,Dooly County Middle School,67.69999695,170,251
2023,646205,646,Dooly County,205,Dooly County Prep Academy,50,6,12
2023,647101,647,Dougherty County,101,Albany Middle School,76.90000153,641,834
2023,647102,647,Dougherty County,102,Live Oak Elementary School,66.69999695,500,750
2023,647103,647,Dougherty County,103,Robert A. Cross Middle Magnet,43.70000076,231,529
2023,647105,647,Dougherty County,105,Robert H Harvey Elementary School,81.90000153,321,392
2023,647106,647,Dougherty County,106,Radium Springs Middle School,76.69999695,705,919
2023,647199,647,Dougherty County,199,Lamar Reese School of the Arts,68.90000153,244,354
2023,647205,647,Dougherty County,205,Lincoln Elementary Magnet School,54.70000076,234,428
2023,647299,647,Dougherty County,299,Alice Coachman Elementary School,86,333,387
2023,647399,647,Dougherty County,399,"Martin Luther King, Jr. Elementary School",82.59999847,294,356
2023,647400,647,Dougherty County,400,"South Georgia Regional Achievement Center, The Phoenix",68.09999847,32,47
2023,6471058,647,Dougherty County,1058,Monroe High School,61.70000076,665,1078
2023,6472052,647,Dougherty County,2052,Dougherty Comprehensive High School,58.79999924,709,1205
2023,6472058,647,Dougherty County,2058,Morningside Elementary School,90,279,310
2023,6473058,647,Dougherty County,3058,Northside Elementary School,82.59999847,251,304
2023,6473062,647,Dougherty County,3062,Turner Elementary School,83.90000153,369,440
2023,6474054,647,Dougherty County,4054,Lake Park Elementary School,33.29999924,156,468
2023,6474056,647,Dougherty County,4056,Merry Acres Middle School,64.90000153,496,764
2023,6474060,647,Dougherty County,4060,Sherwood Acres Elementary School,65.90000153,386,586
2023,6474062,647,Dougherty County,4062,Westover High School,42.90000153,584,1360
2023,6475056,647,Dougherty County,5056,International Studies Elementary Charter School,46.09999847,206,447
2023,6475058,647,Dougherty County,5058,Radium Springs Elementary School,73.69999695,305,414
2023,6475062,647,Dougherty County,5062,West Town Elementary School,76.59999847,239,312
2023,648100,648,Douglas County,100,Chapel Hill High School,18.20000076,293,1609
2023,648103,648,Douglas County,103,Yeager Middle School,35.79999924,194,542
2023,648104,648,Douglas County,104,North Douglas Elementary School,53.20000076,269,506
2023,648107,648,Douglas County,107,Bill Arp Elementary School,42.29999924,258,610
2023,648108,648,Douglas County,108,Factory Shoals Middle School,34.5,290,840
2023,648112,648,Douglas County,112,Mason Creek Elementary School,29.20000076,161,552
2023,648113,648,Douglas County,113,Mason Creek Middle School,30.70000076,270,879
2023,648175,648,Douglas County,175,Lithia Springs Comprehensive High School,33.5,500,1494
2023,648178,648,Douglas County,178,Arbor Station Elementary School,37.70000076,211,559
2023,648180,648,Douglas County,180,Fairplay Middle School,16.39999962,88,537
2023,648184,648,Douglas County,184,Dorsett Shoals Elementary School,40.09999847,155,387
2023,648187,648,Douglas County,187,Alexander High School,18.60000038,339,1825
2023,648188,648,Douglas County,188,Chestnut Log Middle School,43.09999847,313,726
2023,648193,648,Douglas County,193,South Douglas Elementary School,12.89999962,67,520
2023,648198,648,Douglas County,198,Bright Star Elementary School,38.70000076,165,426
2023,648200,648,Douglas County,200,Holly Springs Elementary School,23,130,566
2023,648203,648,Douglas County,203,New Manchester Elementary School,38.90000153,324,832
2023,648208,648,Douglas County,208,Chapel Hill Elementary School,32.40000153,210,649
2023,648212,648,Douglas County,212,New Manchester High School,27.60000038,522,1894
2023,648213,648,Douglas County,213,Factory Shoals Elementary School,50.79999924,302,594
2023,648298,648,Douglas County,298,Sweetwater Elementary School,48.5,224,462
2023,648303,648,Douglas County,303,Mirror Lake Elementary School,31.20000076,163,523
2023,648398,648,Douglas County,398,Burnett Elementary School,58,229,395
2023,648407,648,Douglas County,407,Brighten Academy,24,192,800
2023,648498,648,Douglas County,498,Eastside Elementary School,50.09999847,228,455
2023,648507,648,Douglas County,507,Youth Villages at Inner Harbour,100,35,35
2023,6481054,648,Douglas County,1054,Winston Elementary School,45.20000076,145,321
2023,6482050,648,Douglas County,2050,Beulah Elementary School,37.29999924,169,453
2023,6482054,648,Douglas County,2054,Turner Middle School,35.90000153,266,740
2023,6483052,648,Douglas County,3052,Lithia Springs Elementary School,38.5,197,512
2023,6483550,648,Douglas County,3550,Chapel Hill Middle School,24.29999924,267,1098
2023,6484050,648,Douglas County,4050,Douglas County High School,30.70000076,604,1969
2023,6484052,648,Douglas County,4052,Mount Carmel Elementary School,35.40000153,148,418
2023,6485050,648,Douglas County,5050,Stewart Middle School,45.79999924,254,554
2023,6485052,648,Douglas County,5052,Annette Winn Elementary School,38.90000153,128,329
2023,649194,649,Early County,194,Early County Elementary School,70.40000153,468,665
2023,649197,649,Early County,197,Early County Middle School,64.5,249,386
2023,6492050,649,Early County,2050,Early County High School,51.20000076,282,551
2023,650112,650,Echols County,112,Echols County Elementary/Middle School,48.40000153,287,593
2023,6501050,650,Echols County,1050,Echols County High School,46.20000076,117,253
2023,651103,651,Effingham County,103,Springfield Elementary School,31.29999924,210,670
2023,651105,651,Effingham County,105,Marlow Elementary School,13.80000019,97,704
2023,651107,651,Effingham County,107,Blandford Elementary School,20.70000076,174,839
2023,651186,651,Effingham County,186,South Effingham Elementary School,7.599999905,63,833
2023,651190,651,Effingham County,190,Guyton Elementary School,27.39999962,181,661
2023,651196,651,Effingham County,196,Sand Hill Elementary School,20.20000076,162,803
2023,651197,651,Effingham County,197,South Effingham High School,10.89999962,205,1888
2023,651203,651,Effingham County,203,Ebenezer Middle School,15,140,934
2023,651290,651,Effingham County,290,Effingham County Middle School,25.89999962,276,1064
2023,651296,651,Effingham County,296,Ebenezer Elementary School,19.5,166,851
2023,651297,651,Effingham County,297,South Effingham Middle School,12.69999981,139,1097
2023,651390,651,Effingham County,390,Effingham County High School,18.10000038,382,2108
2023,6514050,651,Effingham County,4050,Rincon Elementary School,24.89999962,233,935
2023,652104,652,Elbert County,104,Elbert County Middle School ,41,381,929
2023,652176,652,Elbert County,176,Elbert County High School,30.20000076,264,875
2023,652213,652,Elbert County,213,Elbert County Primary School,47.90000153,221,461
2023,652313,652,Elbert County,313,Elbert County Elementary School,42.79999924,281,656
2023,653100,653,Emanuel County,100,Twin City Elementary School,42.90000153,204,476
2023,653189,653,Emanuel County,189,Swainsboro High School,41.20000076,334,810
2023,653192,653,Emanuel County,192,Swainsboro Middle School,54.5,354,650
2023,653196,653,Emanuel County,196,Swainsboro Primary School,58.79999924,410,697
2023,653198,653,Emanuel County,198,Swainsboro Elementary School,56.20000076,339,603
2023,6532050,653,Emanuel County,2050,Emanuel County Institute,36.09999847,215,596
2023,654196,654,Evans County,196,Claxton Elementary School,57.40000153,452,788
2023,654197,654,Evans County,197,Second Chance,69.59999847,32,46
2023,6542050,654,Evans County,2050,Claxton High School,36.5,187,512
2023,6543050,654,Evans County,3050,Claxton Middle School,56.5,214,379
2023,655176,655,Fannin County,176,Fannin County High School,19.70000076,177,900
2023,655193,655,Fannin County,193,Fannin County Middle School,24,149,620
2023,655194,655,Fannin County,194,East Fannin Elementary School,36.09999847,142,393
2023,655293,655,Fannin County,293,West Fannin Elementary School,25.89999962,108,417
2023,6551050,655,Fannin County,1050,Blue Ridge Elementary School,28.60000038,111,388
2023,656102,656,Fayette County,102,Cleveland Elementary School,20,76,380
2023,656103,656,Fayette County,103,Sara Harp Minter Elementary School,7.699999809,57,739
2023,656104,656,Fayette County,104,Crabapple Lane Elementary School,5.699999809,32,562
2023,656105,656,Fayette County,105,Whitewater High School,7.400000095,103,1388
2023,656108,656,Fayette County,108,Bennett's Mill Middle School,22.39999962,200,892
2023,656111,656,Fayette County,111,Inman Elementary,13.19999981,82,619
2023,656178,656,Fayette County,178,J.C. Booth Middle School,6.199999809,72,1160
2023,656180,656,Fayette County,180,Huddleston Elementary School,11.10000038,65,583
2023,656181,656,Fayette County,181,North Fayette Elementary School,32.79999924,190,580
2023,656182,656,Fayette County,182,McIntosh High School,4,67,1695
2023,656186,656,Fayette County,186,Oak Grove Elementary School,8.199999809,36,441
2023,656191,656,Fayette County,191,Braelinn Elementary School,0.899999976,5,554
2023,656192,656,Fayette County,192,Sandy Creek High School,16.79999924,200,1188
2023,656196,656,Fayette County,196,Kedron Elementary School,6.099999905,42,693
2023,656198,656,Fayette County,198,Starrs Mill High School,2.299999952,31,1360
2023,656199,656,Fayette County,199,Peeples Elementary School,3.099999905,22,721
2023,656291,656,Fayette County,291,Robert J. Burch Elementary School,27.10000038,147,543
2023,656296,656,Fayette County,296,Spring Hill Elementary School,30.79999924,194,630
2023,656298,656,Fayette County,298,Rising Starr Middle School,2.799999952,26,927
2023,656391,656,Fayette County,391,Whitewater Middle School,9.199999809,80,865
2023,656398,656,Fayette County,398,Fayette County High School,18.5,253,1370
2023,656402,656,Fayette County,402,Fayetteville Elementary School,26.79999924,124,463
2023,656491,656,Fayette County,491,Flat Rock Middle School,22.39999962,198,883
2023,6561052,656,Fayette County,1052,Peachtree City Elementary School,5.400000095,25,460
2023,657102,657,Floyd County,102,Johnson Elementary,20.79999924,89,427
2023,657103,657,Floyd County,103,Coosa Middle School,36.09999847,194,537
2023,657107,657,Floyd County,107,Pepperell High School,27.70000076,248,896
2023,657111,657,Floyd County,111,Model High,16.10000038,147,913
2023,657188,657,Floyd County,188,Model Elementary School,33.90000153,151,445
2023,657195,657,Floyd County,195,Armuchee Primary School,30.39999962,123,405
2023,657199,657,Floyd County,199,Pepperell Elementary,44.09999847,221,501
2023,657203,657,Floyd County,203,Model Middle School,24.70000076,128,519
2023,657273,657,Floyd County,273,Pepperell Middle School,43.09999847,224,520
2023,657401,657,Floyd County,401,Armuchee High School,19.5,158,809
2023,657402,657,Floyd County,402,Armuchee Elementary School,26.89999962,139,516
2023,6571050,657,Floyd County,1050,Alto Park Elementary School,39.40000153,142,360
2023,6572052,657,Floyd County,2052,Garden Lakes Elementary School,37.70000076,172,456
2023,6574054,657,Floyd County,4054,Pepperell Primary,39.79999924,140,352
2023,6575050,657,Floyd County,5050,Coosa High School,27.79999924,236,848
2023,658100,658,Forsyth County,100,Settles Bridge Elementary School,1.899999976,17,878
2023,658102,658,Forsyth County,102,Matt Elementary School,6.599999905,72,1098
2023,658103,658,Forsyth County,103,Cumming Elementary School,22.20000076,196,884
2023,658104,658,Forsyth County,104,Sharon Elementary School,2.5,23,913
2023,658105,658,Forsyth County,105,Riverwatch Middle School,2,31,1537
2023,658106,658,Forsyth County,106,Shiloh Point Elementary,2.900000095,33,1121
2023,658107,658,Forsyth County,107,West Forsyth High School,3.5,85,2406
2023,658108,658,Forsyth County,108,Johns Creek Elementary,2.5,24,957
2023,658176,658,Forsyth County,176,Mashburn Elementary School,7.300000191,66,902
2023,658182,658,Forsyth County,182,Coal Mountain Elementary School,9.199999809,67,727
2023,658190,658,Forsyth County,190,South Forsyth High School,1.5,36,2445
2023,658194,658,Forsyth County,194,Chattahoochee Elementary School,17.5,135,772
2023,658195,658,Forsyth County,195,North Forsyth High School,5,104,2066
2023,658197,658,Forsyth County,197,Daves Creek Elementary School,1.399999976,16,1104
2023,658198,658,Forsyth County,198,Vickery Creek Elementary School,2,23,1130
2023,658199,658,Forsyth County,199,Vickery Creek Middle School,3.099999905,32,1022
2023,658202,658,Forsyth County,202,Otwell Middle School,16.20000076,167,1034
2023,658203,658,Forsyth County,203,Sawnee Elementary School,6.900000095,116,1675
2023,658204,658,Forsyth County,204,Chestatee Elementary,15.10000038,182,1205
2023,658206,658,Forsyth County,206,Little Mill Middle School,12.5,114,915
2023,658207,658,Forsyth County,207,Poole's Mill Elementary,6.699999809,71,1064
2023,658211,658,Forsyth County,211,Brookwood Elementary,2.799999952,26,915
2023,658213,658,Forsyth County,213,George W. Whitlow Elementary,8.5,99,1166
2023,658214,658,Forsyth County,214,Lambert High School,1.600000024,48,3007
2023,658215,658,Forsyth County,215,Haw Creek Elementary,3.700000048,33,904
2023,658216,658,Forsyth County,216,Lakeside Middle School,3.299999952,49,1478
2023,658303,658,Forsyth County,303,Liberty Middle School,5.800000191,60,1034
2023,658307,658,Forsyth County,307,Silver City Elementary School,7.199999809,80,1106
2023,658313,658,Forsyth County,313,Kelly Mill Elementary,3.099999905,32,1041
2023,658407,658,Forsyth County,407,Piney Grove Middle School,3,31,1026
2023,658498,658,Forsyth County,498,North Forsyth Middle School,9.600000381,114,1191
