FISCAL_YEAR,sys_sch,SYSTEM_ID,SYSTEM_NAME,SCHOOL_ID,SCHOOL_NAME,direct_cert_perc,K12_POVERTY_STUDENT_CT,K12_STUDENT_COUNT
2022,667705,667,Gwinnett County,705,Parsons Elementary School,7.5,59,787
2022,667708,667,Gwinnett County,708,Oakland Meadow School,9.5,4,42
2022,667805,667,Gwinnett County,805,Peachtree Ridge High School,9.300000191,307,3313
2022,667905,667,Gwinnett County,905,Duluth Middle School ,18.10000038,238,1316
2022,6671005,667,Gwinnett County,1005,Alcova Elementary School,19.29999924,273,1415
2022,6671010,667,Gwinnett County,1010,Bay Creek Middle School,14.39999962,184,1281
2022,6671012,667,Gwinnett County,1012,Grace Snell Middle School,26,311,1195
2022,6671013,667,Gwinnett County,1013,Ferguson Elementary School,30.70000076,252,822
2022,6671014,667,Gwinnett County,1014,Roberts Elementary School,3.599999905,33,910
2022,6671015,667,Gwinnett County,1015,Jenkins Elementary School,34.29999924,272,793
2022,6671016,667,Gwinnett County,1016,Anderson-Livsey Elementary School,41.5,274,661
2022,6671017,667,Gwinnett County,1017,Burnette Elementary School,11.60000038,77,664
2022,6671018,667,Gwinnett County,1018,Lanier High School,8.199999809,159,1940
2022,6671019,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",3.700000048,43,1165
2022,6671020,667,Gwinnett County,1020,New Life Academy of Excellence,18.79999924,111,591
2022,6671050,667,Gwinnett County,1050,Berkmar High School,17.70000076,527,2981
2022,6671052,667,Gwinnett County,1052,Dyer Elementary School,15,128,856
2022,6671056,667,Gwinnett County,1056,Lilburn Middle School,26.70000076,503,1881
2022,6671058,667,Gwinnett County,1058,Rockbridge Elementary School,30.5,329,1080
2022,6671105,667,Gwinnett County,1105,Alford Elementary,25.20000076,225,894
2022,6671110,667,Gwinnett County,1110,Starling Elementary School,13.60000038,151,1109
2022,6671112,667,Gwinnett County,1112,Moore Middle School,26.89999962,249,926
2022,6671114,667,Gwinnett County,1114,Gwinnett Intervention Education Center (GIVE) West,26.20000076,44,168
2022,6671115,667,Gwinnett County,1115,Northbrook Middle School,17,162,955
2022,6671205,667,Gwinnett County,1205,Duncan Creek Elementary,11.39999962,142,1245
2022,6671210,667,Gwinnett County,1210,Couch Middle School,12.69999981,141,1106
2022,6671214,667,Gwinnett County,1214,Gwinnett Online Campus,7.400000095,48,645
2022,6671215,667,Gwinnett County,1215,North Metro Academy of Performing Arts,34,102,300
2022,6671305,667,Gwinnett County,1305,Winn Holt Elementary School,26.5,288,1088
2022,6671310,667,Gwinnett County,1310,White Oak Elementary School,8.600000381,56,652
2022,6671405,667,Gwinnett County,1405,Level Creek Elementary School,1.799999952,19,1031
2022,6671410,667,Gwinnett County,1410,Mountain View High School,9.699999809,277,2850
2022,6671505,667,Gwinnett County,1505,Radloff Middle School,28.79999924,403,1401
2022,6671510,667,Gwinnett County,1510,North Gwinnett Middle School,3.5,74,2124
2022,6671605,667,Gwinnett County,1605,Chesney Elementary School,24.60000038,286,1163
2022,6671610,667,Gwinnett County,1610,Twin Rivers Middle School,11.89999962,248,2076
2022,6671710,667,Gwinnett County,1710,Archer High School,11.39999962,350,3061
2022,6671810,667,Gwinnett County,1810,Woodward Mill Elementary School,14.5,141,971
2022,6671811,667,Gwinnett County,1811,Baggett Elementary School,27.5,280,1017
2022,6671812,667,Gwinnett County,1812,Graves Elementary School,30.5,345,1130
2022,6671813,667,Gwinnett County,1813,Jordan Middle School,27.29999924,232,851
2022,6671814,667,Gwinnett County,1814,Discovery High School,17,485,2856
2022,6671815,667,Gwinnett County,1815,Coleman Middle School,12,105,876
2022,6671816,667,Gwinnett County,1816,Baldwin Elementary,27.89999962,269,963
2022,6671817,667,Gwinnett County,1817,International Transition Center,1.299999952,7,539
2022,6671818,667,Gwinnett County,1818,Paul Duke STEM High School,14.5,173,1194
2022,6671819,667,Gwinnett County,1819,McClure Health Science High School,20.5,205,1001
2022,6672050,667,Gwinnett County,2050,Bethesda Elementary School,23,264,1149
2022,6672052,667,Gwinnett County,2052,Grayson Elementary School,15,136,905
2022,6672054,667,Gwinnett County,2054,Harmony Elementary School,14.10000038,83,590
2022,6672056,667,Gwinnett County,2056,Mountain Park Elementary School,18.20000076,113,620
2022,6672058,667,Gwinnett County,2058,Snellville Middle School,29.79999924,290,973
2022,6672558,667,Gwinnett County,2558,South Gwinnett High School,22.70000076,612,2694
2022,6673050,667,Gwinnett County,3050,Britt Elementary School,33.40000153,191,572
2022,6673054,667,Gwinnett County,3054,Harris Elementary School,15.5,103,665
2022,6673550,667,Gwinnett County,3550,Camp Creek Elementary School,9.899999619,126,1268
2022,6673750,667,Gwinnett County,3750,Central Gwinnett High School,20.70000076,492,2378
2022,6674052,667,Gwinnett County,4052,Dacula High School,12.80000019,319,2487
2022,6674056,667,Gwinnett County,4056,Norcross Elementary School,28.79999924,230,799
2022,6674058,667,Gwinnett County,4058,Summerour Middle School,25.39999962,377,1484
2022,6674556,667,Gwinnett County,4556,North Gwinnett High School,2.200000048,69,3087
2022,6675054,667,Gwinnett County,5054,Lawrenceville Elementary School,38.79999924,246,634
2022,6675056,667,Gwinnett County,5056,Peachtree Elementary School,26.79999924,219,818
2022,6675058,667,Gwinnett County,5058,Suwanee Elementary School,7.5,50,670
2022,6675550,667,Gwinnett County,5550,Duluth High School,13.30000019,355,2675
2022,6675554,667,Gwinnett County,5554,Lilburn Elementary School,24,303,1264
2022,668101,668,Habersham County,101,Cornelia Elementary School,29.70000076,127,428
2022,668105,668,Habersham County,105,Level Grove Elementary School,22.79999924,118,517
2022,668106,668,Habersham County,106,Habersham Ninth Grade Academy,21.60000038,113,524
2022,668112,668,Habersham County,112,Hilliard A. Wilbanks Middle School,27.89999962,169,605
2022,668114,668,Habersham County,114,Habersham Success Academy,28,14,50
2022,668189,668,Habersham County,189,Clarkesville Elementary School,26.89999962,101,375
2022,668196,668,Habersham County,196,North Habersham Middle School,23.79999924,138,580
2022,668201,668,Habersham County,201,Demorest Elementary School,27.20000076,130,478
2022,668296,668,Habersham County,296,South Habersham Middle School,25.10000038,114,454
2022,6681050,668,Habersham County,1050,Baldwin Elementary School,28.70000076,99,345
2022,6682052,668,Habersham County,2052,Habersham Central High School,14.80000019,225,1525
2022,6683054,668,Habersham County,3054,Woodville Elementary School,24,54,225
2022,6685050,668,Habersham County,5050,Fairview Elementary School,27,127,470
2022,6685052,668,Habersham County,5052,Hazel Grove Elementary School,21.70000076,61,281
2022,669100,669,Hall County,100,C. W. Davis Middle School,14.10000038,113,804
2022,669101,669,Hall County,101,Martin Elementary School,17.5,105,601
2022,669102,669,Hall County,102,Chestatee High School,13.80000019,175,1266
2022,669103,669,Hall County,103,Sugar Hill Elementary,20.70000076,123,595
2022,669105,669,Hall County,105,Lanier College and Career Academy,19.70000076,35,178
2022,669106,669,Hall County,106,Chicopee Elementary School,34.09999847,233,684
2022,669112,669,Hall County,112,World Language Academy,8.100000381,47,579
2022,669176,669,Hall County,176,Myers Elementary School,26.29999924,156,594
2022,669189,669,Hall County,189,West Hall High School,14.39999962,171,1186
2022,669192,669,Hall County,192,Spout Springs Elementary School,6.300000191,50,794
2022,669194,669,Hall County,194,Mount Vernon Elementary School,14,87,621
2022,669196,669,Hall County,196,Friendship Elementary School,21,136,647
2022,669200,669,Hall County,200,Chestatee Middle School,21.70000076,196,904
2022,669202,669,Hall County,202,Flowery Branch High,9.300000191,122,1318
2022,669276,669,Hall County,276,Wauka Mountain Elementary School,18,104,578
2022,669289,669,Hall County,289,East Hall Middle School,26.29999924,260,989
2022,669294,669,Hall County,294,West Hall Middle School,20.70000076,179,865
2022,669389,669,Hall County,389,North Hall Middle School,13.60000038,119,875
2022,669390,669,Hall County,390,Cherokee Bluff Middle,7.699999809,59,766
2022,669391,669,Hall County,391,Cherokee Bluff High School,6.800000191,72,1057
2022,669392,669,Hall County,392,The Foundry,27.10000038,13,48
2022,669393,669,Hall County,393,World Language Academy Middle School,8,20,251
2022,6691058,669,Hall County,1058,White Sulphur Elementary School,36.79999924,163,443
2022,6691552,669,Hall County,1552,East Hall High School,18.5,233,1259
2022,6691556,669,Hall County,1556,North Hall High School,10.30000019,117,1138
2022,6692052,669,Hall County,2052,Flowery Branch Elementary School,19,122,642
2022,6692056,669,Hall County,2056,Oakwood Elementary School,28.20000076,134,475
2022,6693054,669,Hall County,3054,Lanier Elementary School,19.10000038,90,471
2022,6693056,669,Hall County,3056,Riverbend Elementary School,24.79999924,93,375
2022,6694050,669,Hall County,4050,Chestnut Mountain Elementary School,12,89,742
2022,6694054,669,Hall County,4054,Lula Elementary School,26,102,392
2022,6694056,669,Hall County,4056,Sardis Elementary School,16.10000038,90,558
2022,6694556,669,Hall County,4556,South Hall Middle School,21.29999924,218,1024
2022,6694752,669,Hall County,4752,Johnson High School,18.20000076,244,1340
2022,6695052,669,Hall County,5052,Lyman Hall Elementary School,31.39999962,213,679
2022,6695054,669,Hall County,5054,McEver Elementary School,19.20000076,93,484
2022,6695056,669,Hall County,5056,Tadmore Elementary School,25.70000076,126,491
2022,670106,670,Hancock County,106,Hancock Central Middle School,60.40000153,93,154
2022,670188,670,Hancock County,188,Lewis Elementary School,61.09999847,184,301
2022,670288,670,Hancock County,288,Hancock Central High School,52.20000076,128,245
2022,671104,671,Haralson County,104,Tallapoosa Primary School,37.90000153,145,383
2022,671178,671,Haralson County,178,Buchanan Elementary School,35.79999924,126,352
2022,671197,671,Haralson County,197,Haralson County Middle School,34.40000153,263,764
2022,671198,671,Haralson County,198,Haralson County Rebel Academy,64,16,25
2022,6712050,671,Haralson County,2050,Buchanan Primary School,37.79999924,126,333
2022,6713050,671,Haralson County,3050,Haralson County High School,27.70000076,262,947
2022,6714050,671,Haralson County,4050,West Haralson Elementary School,39.90000153,140,351
2022,672110,672,Harris County,110,Creekside School,15.69999981,131,832
2022,672188,672,Harris County,188,Park Elementary School,26.29999924,122,464
2022,672190,672,Harris County,190,Pine Ridge Elementary School,11.80000019,61,515
2022,672199,672,Harris County,199,Mulberry Creek Elementary School,12.39999962,59,477
2022,672290,672,Harris County,290,New Mountain Hill Elementary School,13.30000019,56,421
2022,672299,672,Harris County,299,Harris County High School,11.69999981,197,1677
2022,672399,672,Harris County,399,Harris County Carver Middle School,16.10000038,132,818
2022,673102,673,Hart County,102,North Hart Elementary School,29.70000076,184,619
2022,673191,673,Hart County,191,Hart County Middle School,31.20000076,254,814
2022,673202,673,Hart County,202,South Hart Elementary School,31.10000038,156,501
2022,6733050,673,Hart County,3050,Hart County High School,22.79999924,243,1064
2022,6735050,673,Hart County,5050,Hartwell Elementary School,42.5,198,466
2022,674102,674,Heard County,102,Heard County Middle School,29.39999962,146,497
2022,674106,674,Heard County,106,Heard Elementary School,36.40000153,213,585
2022,674110,674,Heard County,110,Heard County High School,22.10000038,143,647
2022,6741050,674,Heard County,1050,Centralhatchee Elementary School,36.09999847,70,194
2022,6741051,674,Heard County,1051,Arrow Academy Alternative School,64.30000305,9,14
2022,6742050,674,Heard County,2050,Ephesus Elementary School,35.29999924,47,133
2022,675100,675,Henry County,100,Ola Elementary School,16.60000038,143,863
2022,675101,675,Henry County,101,Union Grove High,10.19999981,163,1592
2022,675104,675,Henry County,104,Luella High School,21.79999924,306,1402
2022,675105,675,Henry County,105,Dutchtown High,17.39999962,308,1774
2022,675106,675,Henry County,106,Luella Elementary School,30,188,626
2022,675107,675,Henry County,107,Dutchtown Elementary School,23.89999962,196,821
2022,675108,675,Henry County,108,Woodland Elementary School,28.10000038,161,573
2022,675191,675,Henry County,191,Cotton Indian Elementary School,35.20000076,200,568
2022,675194,675,Henry County,194,Wesley Lakes Elementary School,40.79999924,307,753
2022,675196,675,Henry County,196,Pate's Creek Elementary School,33.79999924,162,480
2022,675197,675,Henry County,197,Pleasant Grove Elementary School,37.90000153,179,472
2022,675200,675,Henry County,200,Mount Carmel Elementary School,36.09999847,213,590
2022,675203,675,Henry County,203,East Lake Elementary,14.39999962,99,687
2022,675206,675,Henry County,206,Dutchtown Middle School,26.20000076,305,1162
2022,675207,675,Henry County,207,Timber Ridge Elementary School,14.10000038,102,724
2022,675208,675,Henry County,208,Walnut Creek Elementary,38.59999847,258,669
2022,675209,675,Henry County,209,Bethlehem Elementary School,28.10000038,141,501
2022,675211,675,Henry County,211,Rocky Creek Elementary,28.79999924,187,649
2022,675213,675,Henry County,213,Locust Grove Middle,26.79999924,291,1084
2022,675214,675,Henry County,214,Locust Grove High,18.70000076,302,1619
2022,675215,675,Henry County,215,Hampton Middle School,34.29999924,283,824
2022,675291,675,Henry County,291,Oakland Elementary School,43.59999847,348,799
2022,675294,675,Henry County,294,Austin Road Elementary School,33.29999924,106,318
2022,675295,675,Henry County,295,Stockbridge High School,25.89999962,396,1531
2022,675297,675,Henry County,297,Hickory Flat Elementary School,29.89999962,163,546
2022,675303,675,Henry County,303,Unity Grove Elementary School,21.20000076,162,765
2022,675307,675,Henry County,307,Ola High School,9.800000191,172,1758
2022,675308,675,Henry County,308,Woodland Middle School,26.29999924,176,669
2022,675315,675,Henry County,315,Hampton High School,23.89999962,302,1262
2022,675391,675,Henry County,391,Eagle's Landing High School,24.60000038,383,1560
2022,675394,675,Henry County,394,Eagle's Landing Middle School,30,334,1115
2022,675397,675,Henry County,397,Austin Road Middle School,31.60000038,176,557
2022,675403,675,Henry County,403,Red Oak Elementary School,31.10000038,190,611
2022,675407,675,Henry County,407,New Hope Elementary,18.29999924,115,629
2022,675408,675,Henry County,408,Woodland High School,19.10000038,268,1401
2022,675409,675,Henry County,409,Tussahaw Elementary,43,321,747
2022,675503,675,Henry County,503,Flippen Elementary School,28.89999962,161,558
2022,675507,675,Henry County,507,Ola Middle School,14.89999962,181,1215
2022,675509,675,Henry County,509,Rock Spring Elementary,19.10000038,134,702
2022,675603,675,Henry County,603,Luella Middle School,26.10000038,242,928
2022,675703,675,Henry County,703,Union Grove Middle,13.5,145,1073
2022,675804,675,Henry County,804,EXCEL Academy,43.90000153,25,57
2022,6751050,675,Henry County,1050,Fairview Elementary School,41.5,221,532
2022,6752050,675,Henry County,2050,Hampton Elementary School,41.90000153,153,365
2022,6752552,675,Henry County,2552,Smith-Barnes Elementary School,37.59999847,102,271
2022,6753050,675,Henry County,3050,McDonough High School,31.79999924,392,1234
2022,6753052,675,Henry County,3052,Stockbridge Elementary School,46.29999924,241,521
2022,6754050,675,Henry County,4050,McDonough Middle School,37.40000153,381,1020
2022,6755050,675,Henry County,5050,Locust Grove Elementary School,38.20000076,216,566
2022,6755052,675,Henry County,5052,Stockbridge Middle School,30.29999924,210,692
2022,676100,676,Houston County,100,Eagle Springs Elementary,25.70000076,173,674
2022,676102,676,Houston County,102,C. B. Watson Primary School,51.90000153,215,414
2022,676103,676,Houston County,103,Lake Joy Primary School,15.19999981,91,598
2022,676104,676,Houston County,104,David A. Perdue Primary ,19.70000076,113,575
2022,676105,676,Houston County,105,Huntington Middle School,42.09999847,362,859
2022,676108,676,Houston County,108,Mossy Creek Middle School,11.5,88,763
2022,676111,676,Houston County,111,Veterans High School,8,148,1849
2022,676117,676,Houston County,117,Langston Road Elementary School,16.60000038,134,809
2022,676175,676,Houston County,175,Pearl Stephens Elementary School,46.70000076,203,435
2022,676191,676,Houston County,191,Northside Elementary School,50.70000076,225,444
2022,676192,676,Houston County,192,Houston County High School,9.800000191,203,2064
2022,676194,676,Houston County,194,David A. Perdue Elementary School,14.5,90,619
2022,676195,676,Houston County,195,Quail Run Elementary School,16.5,93,564
2022,676196,676,Houston County,196,Feagin Mill Middle School,14.10000038,127,900
2022,676199,676,Houston County,199,Matthew Arthur Elementary School,6.800000191,55,806
2022,676200,676,Houston County,200,Perry Middle School,21.29999924,227,1068
2022,676204,676,Houston County,204,Thomson Middle School,34.40000153,267,777
2022,676208,676,Houston County,208,Lake Joy Elementary School,10.69999981,76,709
2022,676296,676,Houston County,296,Bonaire Middle School,9.5,100,1049
2022,676309,676,Houston County,309,Hilltop Elementary School,16.79999924,88,524
2022,676401,676,Houston County,401,Bonaire Primary School,10.80000019,54,500
2022,6761050,676,Houston County,1050,Bonaire Elementary School,10.80000019,61,566
2022,6761052,676,Houston County,1052,Northside Middle School,40.59999847,324,799
2022,6761054,676,Houston County,1054,Perry High School,15.10000038,220,1457
2022,6762050,676,Houston County,2050,Centerville Elementary School,31.10000038,161,518
2022,6762052,676,Houston County,2052,Northside High School,28.70000076,560,1950
2022,6762054,676,Houston County,2054,Morningside Elementary School,46.79999924,206,440
2022,6762058,676,Houston County,2058,Westside Elementary School,63.5,348,548
2022,6763052,676,Houston County,3052,Parkwood Elementary School,53.79999924,286,532
2022,6763056,676,Houston County,3056,Tucker Elementary School,30.5,131,430
2022,6763550,676,Houston County,3550,Kings Chapel Elementary School,11.80000019,65,551
2022,6764050,676,Houston County,4050,Lindsey Elementary School,58.40000153,129,221
2022,6764054,676,Houston County,4054,Russell Elementary School,37.40000153,222,593
2022,6764056,676,Houston County,4056,Warner Robins High School,32.09999847,562,1753
2022,6765050,676,Houston County,5050,Miller Elementary School,46.79999924,235,502
2022,6765054,676,Houston County,5054,Shirley Hills Elementary School,35.5,165,465
2022,6765056,676,Houston County,5056,Warner Robins Middle School,33.29999924,257,772
2022,677173,677,Irwin County,173,Irwin County Middle School,37.70000076,150,398
2022,677188,677,Irwin County,188,Irwin County Elementary School,38,248,653
2022,6772050,677,Irwin County,2050,Irwin County High School,30.39999962,147,484
2022,678101,678,Jackson County,101,West Jackson Elementary School,13.5,138,1024
2022,678104,678,Jackson County,104,East Jackson Elementary School,26.60000038,138,519
2022,678107,678,Jackson County,107,East Jackson Comprehensive High School,20.60000038,266,1293
2022,678191,678,Jackson County,191,Jackson County High School,9.699999809,156,1613
2022,678197,678,Jackson County,197,East Jackson Middle School,28.70000076,149,519
2022,678209,678,Jackson County,209,Gum Springs Elementary School,7.599999905,75,986
2022,678297,678,Jackson County,297,West Jackson Middle School,13.60000038,184,1355
2022,6782550,678,Jackson County,2550,Maysville Elementary School,39.09999847,156,399
2022,6783050,678,Jackson County,3050,North Jackson Elementary School,18.89999962,94,497
2022,6784050,678,Jackson County,4050,South Jackson Elementary School,33.29999924,196,589
2022,679100,679,Jasper County,100,Washington Park Elementary School,27.10000038,150,554
2022,679108,679,Jasper County,108,Jasper County High School,24,156,650
2022,679195,679,Jasper County,195,Jasper County Primary School,28.29999924,136,480
2022,679201,679,Jasper County,201,Jasper County Middle School,28.89999962,165,570
2022,680105,680,Jeff Davis County,105,Jeff Davis Primary School,43.90000153,308,702
2022,680111,680,Jeff Davis County,111,Jeff Davis Middle School,37.20000076,266,715
2022,680175,680,Jeff Davis County,175,Jeff Davis Elementary School,36.70000076,232,632
2022,680199,680,Jeff Davis County,199,Jeff Davis High School,27.89999962,235,842
2022,681196,681,Jefferson County,196,Jefferson County High School,39.79999924,259,651
2022,681397,681,Jefferson County,397,Jefferson County Middle School,51.40000153,252,490
2022,6811050,681,Jefferson County,1050,Carver Elementary School,60.5,112,185
2022,6811550,681,Jefferson County,1550,Louisville Academy,52.79999924,171,324
2022,6813550,681,Jefferson County,3550,Wrens Elementary School,46.5,180,387
2022,682101,682,Jenkins County,101,Jenkins County Middle School,44.40000153,111,250
2022,682201,682,Jenkins County,201,Jenkins County High School,33.90000153,107,316
2022,6821050,682,Jenkins County,1050,Jenkins County Elementary School,48.40000153,261,539
2022,683101,683,Johnson County,101,Johnson County Middle School,48.70000076,110,226
2022,683197,683,Johnson County,197,Johnson County Elementary School,50.29999924,217,431
2022,683201,683,Johnson County,201,Johnson County High School ,37,117,316
2022,684101,684,Jones County,101,Clifton Ridge Middle School,33.59999847,182,541
2022,684102,684,Jones County,102,Mattie Wells Elementary School,43.59999847,228,523
2022,684106,684,Jones County,106,Gray Station Middle School,19.60000038,133,678
2022,684114,684,Jones County,114,Turner Woods Elementary School,20.10000038,108,537
2022,684192,684,Jones County,192,Jones County High School,16.79999924,269,1602
2022,684199,684,Jones County,199,Dames Ferry Elementary School,21.29999924,114,536
2022,6841550,684,Jones County,1550,Gray Elementary School,30.89999962,141,457
2022,685105,685,Lamar County,105,Lamar County Elementary School,35.70000076,204,572
2022,685175,685,Lamar County,175,Lamar County High School,24.20000076,198,819
2022,685199,685,Lamar County,199,Lamar County Middle School,34.59999847,223,644
2022,685205,685,Lamar County,205,Lamar County Primary School,38.70000076,234,604
2022,686101,686,Lanier County,101,Lanier County Middle School,37.59999847,167,444
2022,686111,686,Lanier County,111,Lanier County Elementary School,44.40000153,150,338
2022,686201,686,Lanier County,201,Lanier County High School,33.20000076,148,446
2022,6863050,686,Lanier County,3050,Lanier County Primary School,45.29999924,189,417
2022,687101,687,Laurens County,101,Southwest Laurens Elementary,40.09999847,344,857
2022,687104,687,Laurens County,104,East Laurens Primary School,49.5,231,467
2022,687105,687,Laurens County,105,East Laurens Elementary School,50.59999847,259,512
2022,687110,687,Laurens County,110,West Laurens High School,20.10000038,256,1273
2022,687197,687,Laurens County,197,East Laurens High School,33.40000153,222,664
2022,687201,687,Laurens County,201,Northwest Laurens Elementary,26.79999924,224,837
2022,687297,687,Laurens County,297,East Laurens Middle School,46.70000076,249,533
2022,6872054,687,Laurens County,2054,West Laurens Middle School,29.20000076,280,958
2022,688101,688,Lee County,101,Lee County Middle School West,23.89999962,188,787
2022,688103,688,Lee County,103,Lee County Elementary School,25.10000038,150,598
2022,688114,688,Lee County,114,Lee County Middle School East,24,167,697
2022,688187,688,Lee County,187,Lee County Primary School,26.29999924,160,608
2022,688193,688,Lee County,193,Lee County High School,14.89999962,214,1436
2022,688197,688,Lee County,197,Kinchafoonee Primary School,31.29999924,197,629
2022,688209,688,Lee County,209,Lee High School 9th Grade Campus,22.39999962,114,510
2022,688393,688,Lee County,393,Twin Oaks Elementary,27,206,762
2022,689100,689,Liberty County,100,Waldo Pafford Elementary School,31.79999924,236,743
2022,689101,689,Liberty County,101,Midway Middle School,25.89999962,190,733
2022,689102,689,Liberty County,102,Liberty Elementary School ,34.90000153,240,688
2022,689105,689,Liberty County,105,Bradwell Institute,25.79999924,435,1689
2022,689180,689,Liberty County,180,Button Gwinnett Elementary School,44.29999924,262,592
2022,689183,689,Liberty County,183,Lyman Hall Elementary School,42,266,634
2022,689189,689,Liberty County,189,Joseph Martin Elementary School,27.60000038,194,702
2022,689192,689,Liberty County,192,Liberty County High School,21.79999924,236,1081
2022,689194,689,Liberty County,194,Taylors Creek Elementary School,28.79999924,191,664
2022,689195,689,Liberty County,195,Snelson-Golden Middle School,38,320,843
2022,689196,689,Liberty County,196,Frank Long Elementary School,44.20000076,319,722
2022,689197,689,Liberty County,197,Lewis Frasier Middle School,29.5,244,828
2022,690101,690,Lincoln County,101,Lincoln County Middle School,36.09999847,95,263
2022,690110,690,Lincoln County,110,Lincoln County High School,30.70000076,107,349
2022,690176,690,Lincoln County,176,Lincoln County Elementary School,40.09999847,196,489
2022,691100,691,Long County,100,Smiley Elementary School,29.10000038,273,939
2022,691205,691,Long County,205,Long County High School,24.5,280,1144
2022,691288,691,Long County,288,Long County Middle School,28.39999962,269,948
2022,691289,691,Long County,289,McClelland Elementary School,29,250,861
2022,692100,692,Lowndes County,100,Dewar Elementary ,25.29999924,201,796
2022,692111,692,Lowndes County,111,Westside Elementary School,20.20000076,175,868
2022,692112,692,Lowndes County,112,Pine Grove Middle School,19,149,783
2022,692194,692,Lowndes County,194,Moulton-Branch Elementary School,32.29999924,161,499
2022,692195,692,Lowndes County,195,Hahira Elementary School,18.89999962,140,739
2022,692211,692,Lowndes County,211,Pine Grove Elementary School,24.89999962,150,603
2022,6921050,692,Lowndes County,1050,Clyattville Elementary School,42.90000153,240,560
2022,6921052,692,Lowndes County,1052,Lowndes Middle School,36.5,310,849
2022,6923050,692,Lowndes County,3050,Hahira Middle School,15.60000038,137,876
2022,6924050,692,Lowndes County,4050,Lake Park Elementary School,32.20000076,197,612
2022,6925050,692,Lowndes County,5050,Lowndes High School,18.29999924,563,3079
2022,693101,693,Lumpkin County,101,Lumpkin County High School,14.5,164,1130
2022,693103,693,Lumpkin County,103,Blackburn Elementary School,20.60000038,163,793
2022,693191,693,Lumpkin County,191,Long Branch Elementary School,30.39999962,118,388
2022,6931050,693,Lumpkin County,1050,Lumpkin County Middle School,20.10000038,176,874
2022,6932050,693,Lumpkin County,2050,Lumpkin County Elementary School,20.60000038,111,539
2022,694198,694,Macon County,198,Macon County Elementary School,60,267,445
2022,694199,694,Macon County,199,Macon County Middle School,57.79999924,167,289
2022,6942060,694,Macon County,2060,Macon County High School,43.20000076,155,359
2022,695101,695,Madison County,101,Hull-Sanford Elementary School,29.70000076,160,539
2022,695195,695,Madison County,195,Danielsville Elementary School,32.40000153,137,423
2022,6951050,695,Madison County,1050,Colbert Elementary School,30.79999924,128,416
2022,6951052,695,Madison County,1052,Madison County Middle School,27.20000076,324,1193
2022,6952050,695,Madison County,2050,Comer Elementary School,31.70000076,120,378
2022,6954050,695,Madison County,4050,Ila Elementary School,28,118,421
2022,6955050,695,Madison County,5050,Madison County High School,18.70000076,260,1394
2022,696197,696,Marion County,197,L. K. Moss Elementary School,47.70000076,264,554
2022,696275,696,Marion County,275,Marion County Middle/High School,34.40000153,234,681
2022,697112,697,McDuffie County,112,Thomson-McDuffie Middle School,47.5,387,815
2022,697113,697,McDuffie County,113,Norris Elementary School,55,191,347
2022,697179,697,McDuffie County,179,Maxwell Elementary School,61.29999924,214,349
2022,697191,697,McDuffie County,191,Dearing Elementary School,42,165,393
2022,697192,697,McDuffie County,192,Thomson High School,34.5,339,984
2022,6974050,697,McDuffie County,4050,Thomson Elementary School,56.90000153,173,304
2022,698101,698,McIntosh County,101,McIntosh County Middle School,35.90000153,102,284
2022,698104,698,McIntosh County,104,McIntosh Academy,24.20000076,93,385
2022,698205,698,McIntosh County,205,Todd Grant Elementary School,43.79999924,231,527
2022,699100,699,Meriwether County,100,Unity Elementary School (PK-5),49.20000076,191,388
2022,699200,699,Meriwether County,200,Mountain View Elementary School,54.09999847,346,639
2022,699207,699,Meriwether County,207,Good Sheperd Therapeutic Center,33.29999924,1,3
2022,699300,699,Meriwether County,300,Greenville High School,37.09999847,98,264
2022,699401,699,Meriwether County,401,Greenville Middle School,46.09999847,88,191
2022,6994050,699,Meriwether County,4050,Manchester High School,37.5,152,405
2022,6995050,699,Meriwether County,5050,Manchester Middle School,51.40000153,171,333
2022,700110,700,Miller County,110,Miller County Elementary School,44.59999847,131,294
2022,700210,700,Miller County,210,Miller County High School,29.10000038,73,251
2022,700310,700,Miller County,310,Miller County Middle School,37.40000153,58,155
2022,701111,701,Mitchell County,111,Mitchell County Elementary School,62.59999847,166,265
2022,701197,701,Mitchell County,197,Mitchell County Middle School,59.40000153,171,288
2022,701198,701,Mitchell County,198,Mitchell County Primary School,66.69999695,128,192
2022,701282,701,Mitchell County,282,Mitchell County High School,49.90000153,219,439
2022,702105,702,Monroe County,105,T.G. Scott Elementary School,27.10000038,192,709
2022,702111,702,Monroe County,111,Katherine B. Sutton Elementary School,40.5,229,565
2022,702113,702,Monroe County,113,"Monroe County Middle School, Banks Stephens Campus",31.89999962,325,1019
2022,702184,702,Monroe County,184,Mary Persons High School,24.39999962,290,1190
2022,702205,702,Monroe County,205,Samuel E. Hubbard Elementary School,40,247,617
2022,703101,703,Montgomery County,101,Montgomery County Middle School,37.59999847,83,221
2022,703107,703,Montgomery County,107,Montgomery County Elementary School,50.90000153,201,395
2022,703201,703,Montgomery County,201,Montgomery County High School,33.29999924,96,288
2022,704191,704,Morgan County,191,Morgan County Elementary School,24.89999962,170,683
2022,7041050,704,Morgan County,1050,Morgan County High School,15.10000038,158,1048
2022,7043050,704,Morgan County,3050,Morgan County Primary School,28.79999924,219,761
